119909,"102,0",NULL,NULL,NULL,NULL,NULL
119911,"26,0",NULL,NULL,NULL,NULL,NULL
119977,"63,0",NULL,NULL,NULL,NULL,NULL
123821,"11,0",NULL,NULL,NULL,NULL,NULL
124304,"150,0",NULL,NULL,NULL,NULL,NULL
124306,"605,0",NULL,NULL,NULL,NULL,NULL
124621,"16,0",NULL,NULL,NULL,NULL,NULL
124706,"28,1",NULL,NULL,NULL,NULL,NULL
124708,"36,2",NULL,NULL,NULL,NULL,NULL
136721,"5,5",NULL,NULL,NULL,NULL,NULL
136723,"5,0",NULL,NULL,NULL,NULL,NULL
136889,"997,0",NULL,NULL,NULL,NULL,NULL
137008,"14,4",NULL,NULL,NULL,NULL,NULL
137308,"20,0",NULL,NULL,NULL,NULL,NULL
17110,"11,0",NULL,NULL,NULL,NULL,NULL
17112,"10,0",NULL,NULL,NULL,NULL,NULL
17146,"5,0",NULL,NULL,NULL,NULL,NULL
17178,"32,3",NULL,NULL,NULL,NULL,NULL
17197,"4,1",NULL,NULL,NULL,NULL,NULL
17210,"5,0",63M,4P,0.12,B14,IE1
17212,"4,1",NULL,NULL,NULL,NULL,NULL
17227,"5,0",NULL,NULL,NULL,NULL,NULL
17229,"5,0",NULL,NULL,NULL,NULL,NULL
18080,"8,1",NULL,NULL,NULL,NULL,NULL
18082,"14,0",NULL,NULL,NULL,NULL,NULL
18097,"16,8",NULL,NULL,NULL,NULL,NULL
18165,"11,3",NULL,NULL,NULL,NULL,NULL
18180,"15,0",NULL,NULL,NULL,NULL,NULL
18182,"15,0",NULL,NULL,NULL,NULL,NULL
18197,"13,0",NULL,NULL,NULL,NULL,NULL
29036,"6,0",NULL,NULL,NULL,NULL,NULL
29586,"240,0",NULL,NULL,NULL,NULL,NULL
29589,"285,0",NULL,NULL,NULL,NULL,NULL
29603,"37,0",NULL,NULL,NULL,NULL,NULL
29604,"38,1",NULL,NULL,NULL,NULL,NULL
29636,"92,0",160M,2P,15,B35,IE2
37324,"8,2",NULL,NULL,NULL,NULL,NULL
37359,"9,9",NULL,NULL,NULL,NULL,NULL
37360,"8,0",NULL,NULL,NULL,NULL,NULL
37377,"8,0",NULL,NULL,NULL,NULL,NULL
37424,"9,0",NULL,NULL,NULL,NULL,NULL
37459,"15,0",NULL,NULL,NULL,NULL,NULL
37460,"15,0",NULL,NULL,NULL,NULL,NULL
37474,"14,9",NULL,NULL,NULL,NULL,NULL
38195,"92,0",NULL,NULL,NULL,NULL,NULL
38196,"81,2",NULL,NULL,NULL,NULL,NULL
38209,"89,0",NULL,NULL,NULL,NULL,NULL
38210,"89,0",NULL,NULL,NULL,NULL,NULL
38213,"90,0",NULL,NULL,NULL,NULL,NULL
38227,"140,0",NULL,NULL,NULL,NULL,NULL
38728,"100,0",NULL,NULL,NULL,NULL,NULL
38746,"235,0",NULL,NULL,NULL,NULL,NULL
38763,"255,0",NULL,NULL,NULL,NULL,NULL
38764,"240,0",NULL,NULL,NULL,NULL,NULL
38813,"605,0",NULL,NULL,NULL,NULL,NULL
38814,"630,0",NULL,NULL,NULL,NULL,NULL
38828,"820,0",NULL,NULL,NULL,NULL,NULL
38831,"820,0",NULL,NULL,NULL,NULL,NULL
38845,"840,0",NULL,NULL,NULL,NULL,NULL
38863,"24,6",100L,2P,3,B5,IE5
38864,"25,0",100L,2P,3,B5,IE5
50814,"9,4",80M,4P,0.55,B3,-
51163,"95,0",NULL,NULL,NULL,NULL,NULL
51164,"155,0",NULL,NULL,NULL,NULL,NULL
51700,"18,0",NULL,NULL,NULL,NULL,NULL
51931,"39,0",NULL,NULL,NULL,NULL,NULL
52031,"330,0",225M,4P,45,B35,IE2
52032,"4,0",63M,4P,0.18,B3,-
52567,"24,0",NULL,NULL,NULL,NULL,NULL
62795,"11,0",NULL,NULL,NULL,NULL,NULL
62796,"15,0",NULL,NULL,NULL,NULL,NULL
63031,"245,0",NULL,NULL,NULL,NULL,NULL
63228,"36,2",112M,4P,4,B35,IE3
63231,"270,0",NULL,NULL,NULL,NULL,NULL
63328,"70,0",160M,2P,11,B3,IE1
63331,"85,0",160M,6P,7.5,B3,IE1
68494,"60,0",132M,4P,11,B35,IE1
68743,"25,7",100L,4P,2.2,B3,IE5
80043,,NULL,NULL,NULL,NULL,NULL
80044,,NULL,NULL,NULL,NULL,NULL
80543,"138,0",NULL,NULL,NULL,NULL,NULL
80544,"120,0",NULL,NULL,NULL,NULL,NULL
84620,"23,3",NULL,NULL,NULL,NULL,NULL
84637,"8,0",NULL,NULL,NULL,NULL,NULL
84638,"8,0",NULL,NULL,NULL,NULL,NULL
84655,"15,0",NULL,NULL,NULL,NULL,NULL
84656,"15,0",NULL,NULL,NULL,NULL,NULL
84788,"22,0",NULL,NULL,NULL,NULL,NULL
84905,"15,0",NULL,NULL,NULL,NULL,NULL
84906,"15,0",NULL,NULL,NULL,NULL,NULL
84973,"60,0",NULL,NULL,NULL,NULL,NULL
84974,"50,0",NULL,NULL,NULL,NULL,NULL
94316,"550,0",NULL,NULL,NULL,NULL,NULL
94448,"30,0",NULL,NULL,NULL,NULL,NULL
94748,"12,0",NULL,NULL,NULL,NULL,NULL
95533,"26,0",NULL,NULL,NULL,NULL,NULL
105644,,NULL,NULL,NULL,NULL,NULL
105647,,NULL,NULL,NULL,NULL,NULL
105697,"6,0",NULL,NULL,NULL,NULL,NULL
105711,"108,0",NULL,NULL,NULL,NULL,NULL
105712,"92,0",NULL,NULL,NULL,NULL,NULL
105779,"52,0",NULL,NULL,NULL,NULL,NULL
105780,"51,0",NULL,NULL,NULL,NULL,NULL
105980,"22,0",NULL,NULL,NULL,NULL,NULL
106162,"15,0",NULL,NULL,NULL,NULL,NULL
106165,"15,0",NULL,NULL,NULL,NULL,NULL
112999,"8,0",NULL,NULL,NULL,NULL,NULL
113082,,NULL,NULL,NULL,NULL,NULL
113435,"15,0",NULL,NULL,NULL,NULL,NULL
118362,,NULL,NULL,NULL,NULL,NULL
118448,"8,0",NULL,NULL,NULL,NULL,NULL
118583,"54,0",NULL,NULL,NULL,NULL,NULL
118765,"4,0",NULL,NULL,NULL,NULL,NULL
118983,"25,0",NULL,NULL,NULL,NULL,NULL
118984,"18,0",NULL,NULL,NULL,NULL,NULL
118998,"15,0",NULL,NULL,NULL,NULL,NULL
125017,"50,0",NULL,NULL,NULL,NULL,NULL
125300,,NULL,NULL,NULL,NULL,NULL
125917,"12,0",NULL,NULL,NULL,NULL,NULL
125918,"6,4",NULL,NULL,NULL,NULL,NULL
126267,"312,0",NULL,NULL,NULL,NULL,NULL
126335,"14,4",NULL,NULL,NULL,NULL,NULL
126336,"20,0",NULL,NULL,NULL,NULL,NULL
126453,,NULL,NULL,NULL,NULL,NULL
137317,"28,1",NULL,NULL,NULL,NULL,NULL
137518,"32,0",NULL,NULL,NULL,NULL,NULL
137549,"24,0",NULL,NULL,NULL,NULL,NULL
137735,"24,0",NULL,NULL,NULL,NULL,NULL
137749,"35,7",NULL,NULL,NULL,NULL,NULL
137750,"47,0",NULL,NULL,NULL,NULL,NULL
138117,"8,0",NULL,NULL,NULL,NULL,NULL
138118,"14,0",NULL,NULL,NULL,NULL,NULL
16418,"6,0",71M,4P,0.25,B14,-
16436,"8,0",80M,2P,0.37,B14,-
16450,"11,0",80M,2P,1.1,B34,-
16467,"10,0",80M,4P,0.75,B3,-
16468,"10,1",80M,4P,0.75,B35,-
17539,"16,6",NULL,NULL,NULL,NULL,NULL
17571,"11,3",NULL,NULL,NULL,NULL,NULL
17572,"11,0",NULL,NULL,NULL,NULL,NULL
17586,"13,2",NULL,NULL,NULL,NULL,NULL
17603,"15,1",NULL,NULL,NULL,NULL,NULL
17621,"22,3",NULL,NULL,NULL,NULL,NULL
17636,"24,0",100L,6P,1.5,B5,IE2
17639,"24,0",NULL,NULL,NULL,NULL,NULL
17653,"31,0",NULL,NULL,NULL,NULL,NULL
18557,"118,0",NULL,NULL,NULL,NULL,NULL
18558,"120,0",NULL,NULL,NULL,NULL,NULL
18689,"53,6",NULL,NULL,NULL,NULL,NULL
18690,"86,8",NULL,NULL,NULL,NULL,NULL
18707,"54,0",132M,4P,11,B5,IE2
18708,"53,6",NULL,NULL,NULL,NULL,NULL
19425,"8,0",NULL,NULL,NULL,NULL,NULL
19426,"8,0",NULL,NULL,NULL,NULL,NULL
19443,"17,0",NULL,NULL,NULL,NULL,NULL
19458,"28,0",NULL,NULL,NULL,NULL,NULL
19461,"28,0",NULL,NULL,NULL,NULL,NULL
19475,"51,0",132M,8-4P,3.5-5.5,B34,IE1
19476,"51,0",132M,8-4P,3.5-5.5,B5,IE1
29485,"50,0",132S,4P,5.5,B3,IE3
29486,"80,0",160M,2P,11,B3,IE3
29489,"118,0",160L,4P,15,B3,IE3
29503,"30,0",NULL,NULL,NULL,NULL,NULL
29504,"36,2",NULL,NULL,NULL,NULL,NULL
29521,"40,2",NULL,NULL,NULL,NULL,NULL
29536,"30,7",112M,2P,5.5,B35,IE2
29554,"32,3",NULL,NULL,NULL,NULL,NULL
29571,"59,0",NULL,NULL,NULL,NULL,NULL
17258,"9,0",NULL,NULL,NULL,NULL,NULL
17290,"5,0",NULL,NULL,NULL,NULL,NULL
17292,"5,0",NULL,NULL,NULL,NULL,NULL
17317,"6,0",NULL,NULL,NULL,NULL,NULL
17324,"4,1",63M,2P,0.18,B35,IE1
17326,"4,0",63M,2P,0.18,B5,IE1
17349,"6,0",NULL,NULL,NULL,NULL,NULL
17351,"6,0",NULL,NULL,NULL,NULL,NULL
18226,"17,2",NULL,NULL,NULL,NULL,NULL
18228,"22,3",NULL,NULL,NULL,NULL,NULL
18251,"13,0",NULL,NULL,NULL,NULL,NULL
18253,"14,7",NULL,NULL,NULL,NULL,NULL
18260,"13,0",NULL,NULL,NULL,NULL,NULL
18385,"23,0",NULL,NULL,NULL,NULL,NULL
18387,"17,2",100L,2P,3,B5,IE2
18394,"16,6",NULL,NULL,NULL,NULL,NULL
18396,"16,6",NULL,NULL,NULL,NULL,NULL
19187,"41,3",NULL,NULL,NULL,NULL,NULL
19189,"40,4",NULL,NULL,NULL,NULL,NULL
19196,"41,0",132S,6P,3,B14,IE2
19198,"40,2",NULL,NULL,NULL,NULL,NULL
19221,"51,0",132M,6P,5.5,B5,IE2
19253,"96,1",NULL,NULL,NULL,NULL,NULL
19255,"94,1",NULL,NULL,NULL,NULL,NULL
19262,"101,1",NULL,NULL,NULL,NULL,NULL
19264,"98,9",NULL,NULL,NULL,NULL,NULL
29349,"8,6",NULL,NULL,NULL,NULL,NULL
29356,"15,0",NULL,NULL,NULL,NULL,NULL
29358,"15,0",NULL,NULL,NULL,NULL,NULL
29383,"9,7",NULL,NULL,NULL,NULL,NULL
36978,"100,0",NULL,NULL,NULL,NULL,NULL
37080,"140,0",NULL,NULL,NULL,NULL,NULL
37103,"25,2",NULL,NULL,NULL,NULL,NULL
38105,"40,2",NULL,NULL,NULL,NULL,NULL
38107,"41,3",NULL,NULL,NULL,NULL,NULL
38114,"38,3",NULL,NULL,NULL,NULL,NULL
38116,"41,0",NULL,NULL,NULL,NULL,NULL
38139,"93,0",NULL,NULL,NULL,NULL,NULL
38141,"94,1",NULL,NULL,NULL,NULL,NULL
38148,"101,1",160L,4P,15,B35,IE2
38150,"98,9",160L,4P,15,B5,IE2
38875,"26,4",100L,4P,3,B5,IE4
38882,"29,9",112M,2P,4,B3,IE5
38884,"30,7",112M,2P,4,B35,IE5
38907,"39,1",132S,2P,5.5,B5,IE5
38909,"45,3",132S,2P,7.5,B3,IE5
38916,"45,6",132S,4P,5.5,B3,IE5
38918,"46,7",132S,4P,5.5,B35,IE5
53088,"25,2",NULL,NULL,NULL,NULL,NULL
53090,"32,3",NULL,NULL,NULL,NULL,NULL
53617,"82,0",160M,4P,11,B3,IE2
64386,"665,0",280M,4P,90,B35,IE3
64388,"615,0",NULL,NULL,NULL,NULL,NULL
64447,"10,0",NULL,NULL,NULL,NULL,NULL
64452,"15,0",NULL,NULL,NULL,NULL,NULL
64454,"15,0",NULL,NULL,NULL,NULL,NULL
64654,"18,0",NULL,NULL,NULL,NULL,NULL
64656,"18,0",NULL,NULL,NULL,NULL,NULL
64679,"15,0",90L,4P,1.5,B9,IE2
64681,"11,0",NULL,NULL,NULL,NULL,NULL
64745,"22,0",NULL,NULL,NULL,NULL,NULL
64747,"22,0",NULL,NULL,NULL,NULL,NULL
64754,"23,7",NULL,NULL,NULL,NULL,NULL
64756,"52,0",132M,4P,7.5,B3,IE2
70661,"35,0",112M,2P,7.5,B14,IE1
70663,"92,0",160M,NULL,NULL,NULL,NULL
70704,"82,0",NULL,NULL,NULL,NULL,NULL
70706,"110,0",NULL,NULL,NULL,NULL,NULL
70895,"11,0",NULL,NULL,NULL,NULL,NULL
70938,"55,0",NULL,NULL,NULL,NULL,NULL
71031,"26,0",NULL,NULL,NULL,NULL,NULL
71565,"7,0",NULL,NULL,NULL,NULL,NULL
80889,"6,0",NULL,NULL,NULL,NULL,NULL
80891,"8,0",NULL,NULL,NULL,NULL,NULL
80991,"11,0",NULL,NULL,NULL,NULL,NULL
81323,"22,0",NULL,NULL,NULL,NULL,NULL
81332,"8,0",NULL,NULL,NULL,NULL,NULL
81334,"10,0",NULL,NULL,NULL,NULL,NULL
81468,"11,0",NULL,NULL,NULL,NULL,NULL
81525,"28,0",NULL,NULL,NULL,NULL,NULL
81527,"30,0",NULL,NULL,NULL,NULL,NULL
81591,"30,0",NULL,NULL,NULL,NULL,NULL
87750,"12,0",NULL,NULL,NULL,NULL,NULL
87952,"7,0",NULL,NULL,NULL,NULL,NULL
88209,"15,0",NULL,NULL,NULL,NULL,NULL
102056,"39,0",NULL,NULL,NULL,NULL,NULL
102883,"9,0",NULL,NULL,NULL,NULL,NULL
102983,,NULL,NULL,NULL,NULL,NULL
103319,"18,0",NULL,NULL,NULL,NULL,NULL
103326,"9,0",NULL,NULL,NULL,NULL,NULL
103394,"21,0",NULL,NULL,NULL,NULL,NULL
103594,"34,0",NULL,NULL,NULL,NULL,NULL
103928,,NULL,NULL,NULL,NULL,NULL
103930,"9,5",NULL,NULL,NULL,NULL,NULL
111643,"110,0",NULL,NULL,NULL,NULL,NULL
112007,"32,0",NULL,NULL,NULL,NULL,NULL
112009,"30,0",NULL,NULL,NULL,NULL,NULL
112011,"32,0",NULL,NULL,NULL,NULL,NULL
112016,"13,0",NULL,NULL,NULL,NULL,NULL
112018,"22,0",NULL,NULL,NULL,NULL,NULL
112111,"7,0",NULL,NULL,NULL,NULL,NULL
112116,"50,0",NULL,NULL,NULL,NULL,NULL
112118,"65,0",NULL,NULL,NULL,NULL,NULL
112484,"301,0",NULL,NULL,NULL,NULL,NULL
112618,"18,0",NULL,NULL,NULL,NULL,NULL
122080,"8,0",NULL,NULL,NULL,NULL,NULL
122412,"105,0",NULL,NULL,NULL,NULL,NULL
122414,"210,0",NULL,NULL,NULL,NULL,NULL
122537,"82,0",NULL,NULL,NULL,NULL,NULL
122539,"22,0",NULL,NULL,NULL,NULL,NULL
122546,"175,0",NULL,NULL,NULL,NULL,NULL
122548,"185,0",NULL,NULL,NULL,NULL,NULL
122671,"11,0",NULL,NULL,NULL,NULL,NULL
136609,"20,0",NULL,NULL,NULL,NULL,NULL
136611,"15,0",NULL,NULL,NULL,NULL,NULL
136675,"240,0",NULL,NULL,NULL,NULL,NULL
136677,"185,0",NULL,NULL,NULL,NULL,NULL
136684,"325,0",NULL,NULL,NULL,NULL,NULL
136686,"880,0",NULL,NULL,NULL,NULL,NULL
136709,"8,0",NULL,NULL,NULL,NULL,NULL
16513,"13,0",90S,4P,1.1,B14,-
16515,"12,0",90S,6P,0.55,B3,-
16522,"11,0",90S,4P,0.75,B3,-
16524,"16,0",90L,2P,2.2,B35,-
16549,"20,7",100L,4P,2.2,B3,-
16554,"21,0",100L,4P,2.2,B9,-
16556,"22,5",100L,4P,3,B3,-
16590,"11,0",90S,4P,0.55,B34,-
16613,"5,0",71M,4P,0.18,B9,-
16615,"10,0",90S,4P,0.55,B34,-
17658,"38,1",NULL,NULL,NULL,NULL,NULL
17660,"36,5",NULL,NULL,NULL,NULL,NULL
17717,"135,0",NULL,NULL,NULL,NULL,NULL
17785,"32,3",NULL,NULL,NULL,NULL,NULL
17794,"39,4",NULL,NULL,NULL,NULL,NULL
17824,"60,0",132M,2P,11,B3,IE1
17791,"32,0",NULL,NULL,NULL,NULL,NULL
17816,"36,0",132S,6P,3,B14,IE1
17834,"47,0",132M,4P,7.5,B9,IE1
17841,"59,2",132M,6P,4,B3,IE1
17852,"82,0",160M,2P,15,B3,IE1
17859,"89,0",NULL,NULL,NULL,NULL,NULL
18827,"100,0",160M,4P,11,B35,IE3
18852,"150,0",NULL,NULL,NULL,NULL,NULL
18863,"255,0",NULL,NULL,NULL,NULL,NULL
18913,"340,0",225M,4P,45,B3,IE3
18920,"460,0",250M,6P,37,B3,IE3
18931,"627,4",NULL,NULL,NULL,NULL,NULL
18938,"780,0",315S,2P,110,B3,IE3
19488,"15,1",NULL,NULL,NULL,NULL,NULL
27419,"6,0",71M,2P,0.37,B9,-
28791,"14,0",90S,4P,1.1,B3,-
28823,"10,0",90S,2P,0.75,B3,-
28830,"21,7",100L,4P,2.2,B35,-
28848,"5,0",71M,4P,0.18,B9,-
28855,"12,0",90S,4P,1.1,B34,-
29666,"40,2",NULL,NULL,NULL,NULL,NULL
29673,"98,0",NULL,NULL,NULL,NULL,NULL
29702,"37,0",NULL,NULL,NULL,NULL,NULL
29709,"42,3",NULL,NULL,NULL,NULL,NULL
29716,"40,0",132S,4P,5.5,B34,IE1
29734,"54,0",NULL,NULL,NULL,NULL,NULL
29741,"53,8",132M,4P,7.5,B5,IE2
37690,"228,0",NULL,NULL,NULL,NULL,NULL
37697,"251,0",NULL,NULL,NULL,NULL,NULL
37729,"305,0",NULL,NULL,NULL,NULL,NULL
37740,"300,0",NULL,NULL,NULL,NULL,NULL
37754,"275,0",NULL,NULL,NULL,NULL,NULL
37804,"24,0",100L,2P,4,B14,IE2
37815,"22,0",NULL,NULL,NULL,NULL,NULL
37822,"25,1",NULL,NULL,NULL,NULL,NULL
37829,"25,8",NULL,NULL,NULL,NULL,NULL
38247,"8,2",NULL,NULL,NULL,NULL,NULL
38258,"9,7",NULL,NULL,NULL,NULL,NULL
38265,"9,7",NULL,NULL,NULL,NULL,NULL
38272,"9,7",NULL,NULL,NULL,NULL,NULL
38283,"10,9",NULL,NULL,NULL,NULL,NULL
38290,"10,9",NULL,NULL,NULL,NULL,NULL
38297,"17,0",NULL,NULL,NULL,NULL,NULL
39033,"15,0",90S,4P,1.1,B35,IE5
39144,"15,0",100 FIRIN MOTORU,4P,0.2,ÖZEL,-
39158,"4,0",63M,4P,0.18,B14,-
39183,"7,0",NULL,NULL,NULL,NULL,NULL
39301,"15,0",NULL,NULL,NULL,NULL,NULL
54820,"5,0",NULL,NULL,NULL,NULL,NULL
54963,"74,5",160M,2P,11,B35,IE2
55452,"36,2",NULL,NULL,NULL,NULL,NULL
55556,"10,0",80M,2P,1.1,B14,-
55831,"22,0",NULL,NULL,NULL,NULL,NULL
55845,"16,0",90L,2P,2.2,B14,-
64780,"39,0",132S,4P,5.5,B3,IE2
64830,"82,0",160M,4P,11,B9,IE2
64873,"92,0",160M,2P,15,B3,IE2
64937,"135,0",160L,6P,11,B3,IE2
65073,"240,0",200L,6P,18.5,B3,IE3
65123,"8,0",NULL,NULL,NULL,NULL,NULL
65137,"8,0",NULL,NULL,NULL,NULL,NULL
65148,"165,0",NULL,NULL,NULL,NULL,NULL
71614,"18,0",NULL,NULL,NULL,NULL,NULL
71807,"460,0",NULL,NULL,NULL,NULL,NULL
71900,"22,0",NULL,NULL,NULL,NULL,NULL
71907,"11,0",NULL,NULL,NULL,NULL,NULL
71957,"10,0",NULL,NULL,NULL,NULL,NULL
71964,"105,0",NULL,NULL,NULL,NULL,NULL
71968,"12,0",NULL,NULL,NULL,NULL,NULL
72093,"235,0",NULL,NULL,NULL,NULL,NULL
72243,"8,0",NULL,NULL,NULL,NULL,NULL
72250,"9,0",NULL,NULL,NULL,NULL,NULL
72293,"11,0",NULL,NULL,NULL,NULL,NULL
72432,"17,0",NULL,NULL,NULL,NULL,NULL
83564,"880,0",NULL,NULL,NULL,NULL,NULL
83875,"54,0",NULL,NULL,NULL,NULL,NULL
83925,"30,0",NULL,NULL,NULL,NULL,NULL
83932,"9,0",NULL,NULL,NULL,NULL,NULL
83957,"10,0",NULL,NULL,NULL,NULL,NULL
83964,"9,0",NULL,NULL,NULL,NULL,NULL
83975,"155,0",NULL,NULL,NULL,NULL,NULL
89155,"9,0",NULL,NULL,NULL,NULL,NULL
89198,"18,0",NULL,NULL,NULL,NULL,NULL
89748,"103,0",NULL,NULL,NULL,NULL,NULL
89973,"29,3",NULL,NULL,NULL,NULL,NULL
91495,"6,0",NULL,NULL,NULL,NULL,NULL
100626,,NULL,NULL,NULL,NULL,NULL
100637,,NULL,NULL,NULL,NULL,NULL
101112,"60,0",NULL,NULL,NULL,NULL,NULL
101305,"18,0",NULL,NULL,NULL,NULL,NULL
101312,"17,0",NULL,NULL,NULL,NULL,NULL
101323,"11,0",NULL,NULL,NULL,NULL,NULL
101462,"460,0",NULL,NULL,NULL,NULL,NULL
101748,"9,0",NULL,NULL,NULL,NULL,NULL
101891,"8,0",NULL,NULL,NULL,NULL,NULL
101898,"30,0",NULL,NULL,NULL,NULL,NULL
111108,"11,0",NULL,NULL,NULL,NULL,NULL
111315,"24,0",NULL,NULL,NULL,NULL,NULL
111397,"24,0",NULL,NULL,NULL,NULL,NULL
111401,"35,0",NULL,NULL,NULL,NULL,NULL
111408,"23,0",NULL,NULL,NULL,NULL,NULL
111490,"64,0",NULL,NULL,NULL,NULL,NULL
111501,"19,0",NULL,NULL,NULL,NULL,NULL
119010,"29,3",NULL,NULL,NULL,NULL,NULL
119071,"12,0",NULL,NULL,NULL,NULL,NULL
119832,"24,0",NULL,NULL,NULL,NULL,NULL
119839,"64,0",NULL,NULL,NULL,NULL,NULL
119907,"39,0",NULL,NULL,NULL,NULL,NULL
120046,"65,0",NULL,NULL,NULL,NULL,NULL
120289,"44,0",NULL,NULL,NULL,NULL,NULL
123315,"315,0",NULL,NULL,NULL,NULL,NULL
123483,"17,0",NULL,NULL,NULL,NULL,NULL
123726,"19,0",NULL,NULL,NULL,NULL,NULL
123815,"35,0",NULL,NULL,NULL,NULL,NULL
123901,"26,0",NULL,NULL,NULL,NULL,NULL
124083,"15,3",NULL,NULL,NULL,NULL,NULL
124126,"7,0",NULL,NULL,NULL,NULL,NULL
124701,"60,0",NULL,NULL,NULL,NULL,NULL
136712,"80,0",NULL,NULL,NULL,NULL,NULL
136719,"5,0",NULL,NULL,NULL,NULL,NULL
136762,"550,0",NULL,NULL,NULL,NULL,NULL
136876,"105,0",NULL,NULL,NULL,NULL,NULL
137001,"11,0",NULL,NULL,NULL,NULL,NULL
137012,"19,0",NULL,NULL,NULL,NULL,NULL
137019,"63,0",NULL,NULL,NULL,NULL,NULL
137101,"50,0",NULL,NULL,NULL,NULL,NULL
137112,"175,0",NULL,NULL,NULL,NULL,NULL
137176,"50,0",NULL,NULL,NULL,NULL,NULL
17109,"8,0",NULL,NULL,NULL,NULL,NULL
17116,"18,0",NULL,NULL,NULL,NULL,NULL
17173,"13,0",NULL,NULL,NULL,NULL,NULL
17198,"4,0",NULL,NULL,NULL,NULL,NULL
17209,"5,0",63M,4P,0.12,B5,IE1
17234,"6,0",NULL,NULL,NULL,NULL,NULL
18084,"16,5",NULL,NULL,NULL,NULL,NULL
19422,"8,0",80M,8-4P,0.25-0.37,B3,IE1
19429,"11,0",NULL,NULL,NULL,NULL,NULL
19447,"20,0",NULL,NULL,NULL,NULL,NULL
19454,"23,0",NULL,NULL,NULL,NULL,NULL
19465,"28,0",NULL,NULL,NULL,NULL,NULL
19479,"48,0",NULL,NULL,NULL,NULL,NULL
29482,"47,0",132S,2P,5.5,B3,IE3
29507,"50,0",132S,4P,5.5,B3,IE3
29532,"120,0",NULL,NULL,NULL,NULL,NULL
29557,"550,0",280S,2P,75,B3,IE2
29568,"44,0",NULL,NULL,NULL,NULL,NULL
37506,"17,0",NULL,NULL,NULL,NULL,NULL
37520,"13,0",NULL,NULL,NULL,NULL,NULL
37545,"13,2",NULL,NULL,NULL,NULL,NULL
37556,"12,0",NULL,NULL,NULL,NULL,NULL
37563,"12,0",NULL,NULL,NULL,NULL,NULL
37581,"115,0",NULL,NULL,NULL,NULL,NULL
37588,"125,0",NULL,NULL,NULL,NULL,NULL
37620,"103,0",NULL,NULL,NULL,NULL,NULL
37674,"155,0",NULL,NULL,NULL,NULL,NULL
38299,"17,0",NULL,NULL,NULL,NULL,NULL
38306,"17,0",NULL,NULL,NULL,NULL,NULL
38331,"17,0",NULL,NULL,NULL,NULL,NULL
38342,"14,7",NULL,NULL,NULL,NULL,NULL
38349,"14,9",NULL,NULL,NULL,NULL,NULL
38942,"78,7",160M,2P,11,B5,IE5
38949,"89,8",160M,2P,15,B5,IE5
38960,"6,6",71M,2P,0.55,B14,IE5
38974,"10,0",80M,2P,0.75,B14,IE5
38985,"11,7",80M,2P,1.1,B35,IE5
38992,"11,4",80M,4P,0.55,B34,IE4
39010,"19,3",90L,2P,2.2,B35,IE5
56208,"36,2",NULL,NULL,NULL,NULL,NULL
56215,"105,0",160M,2P,15,B3,IE3
56358,"89,0",NULL,NULL,NULL,NULL,NULL
56840,"383,6",250M,6P,37,B3,IE2
57158,"110,0",NULL,NULL,NULL,NULL,NULL
65221,"22,0",NULL,NULL,NULL,NULL,NULL
65346,"25,0",100L,2P,4,B3,IE2
65371,"33,0",NULL,NULL,NULL,NULL,NULL
65382,"60,0",132M,2P,11,B35,IE2
65389,"140,0",NULL,NULL,NULL,NULL,NULL
65396,"19,0",NULL,NULL,NULL,NULL,NULL
65400,"15,0",NULL,NULL,NULL,NULL,NULL
65514,"28,0",112M,2P,4,B34,IE1
72516,"18,0",NULL,NULL,NULL,NULL,NULL
72716,"10,0",NULL,NULL,NULL,NULL,NULL
73002,"25,0",NULL,NULL,NULL,NULL,NULL
73095,"625,0",NULL,NULL,NULL,NULL,NULL
75660,"8,0",NULL,NULL,NULL,NULL,NULL
75667,"142,0",NULL,NULL,NULL,NULL,NULL
75910,"160,0",NULL,NULL,NULL,NULL,NULL
75967,"8,0",NULL,NULL,NULL,NULL,NULL
84023,"30,0",NULL,NULL,NULL,NULL,NULL
84034,"32,0",NULL,NULL,NULL,NULL,NULL
84048,"35,0",NULL,NULL,NULL,NULL,NULL
84248,"32,0",NULL,NULL,NULL,NULL,NULL
84259,"10,0",NULL,NULL,NULL,NULL,NULL
84291,"32,0",NULL,NULL,NULL,NULL,NULL
84298,"170,0",NULL,NULL,NULL,NULL,NULL
92397,"105,0",NULL,NULL,NULL,NULL,NULL
92404,"100,0",NULL,NULL,NULL,NULL,NULL
92422,"13,0",NULL,NULL,NULL,NULL,NULL
92440,"15,0",NULL,NULL,NULL,NULL,NULL
93047,"640,0",NULL,NULL,NULL,NULL,NULL
93108,"25,0",NULL,NULL,NULL,NULL,NULL
93115,"17,0",NULL,NULL,NULL,NULL,NULL
93315,"9,0",NULL,NULL,NULL,NULL,NULL
93401,"315,0",NULL,NULL,NULL,NULL,NULL
93744,"14,0",NULL,NULL,NULL,NULL,NULL
106944,"8,0",NULL,NULL,NULL,NULL,NULL
107212,"50,0",NULL,NULL,NULL,NULL,NULL
107223,"7,0",NULL,NULL,NULL,NULL,NULL
107298,"11,0",NULL,NULL,NULL,NULL,NULL
107891,"140,0",NULL,NULL,NULL,NULL,NULL
107973,"9,0",NULL,NULL,NULL,NULL,NULL
115261,"82,0",NULL,NULL,NULL,NULL,NULL
